book_theater_id,show_date,audience_count
book_00664,2024-02-15,80
book_00664,2024-02-16,54
book_00664,2024-02-17,108
book_00664,2024-02-18,90
book_00664,2024-02-19,78
book_00664,2024-02-20,50
book_00664,2024-02-21,76
book_00664,2024-02-22,70
book_00664,2024-02-23,66
book_00664,2024-02-24,88
book_00664,2024-02-25,94
book_00664,2024-02-26,82
book_00664,2024-02-27,46
book_00664,2024-02-28,68
book_00665,2023-07-01,84
book_00665,2023-07-02,110
book_00665,2023-07-03,44
book_00665,2023-07-04,54
book_00665,2023-07-05,28
book_00665,2023-07-06,30
book_00665,2023-07-07,4
book_00665,2023-07-08,88
book_00665,2023-07-09,126
book_00665,2023-07-10,44
book_00665,2023-07-11,18
book_00665,2023-07-12,28
book_00665,2023-07-13,60
book_00665,2023-07-14,14
book_00665,2023-07-15,88
book_00665,2023-07-16,106
book_00665,2023-07-17,118
book_00665,2023-07-18,50
book_00665,2023-07-19,104
book_00665,2023-07-20,46
book_00665,2023-07-21,66
book_00665,2023-07-22,94
book_00665,2023-07-23,102
book_00665,2023-07-24,110
book_00665,2023-07-25,16
book_00665,2023-07-26,98
book_00665,2023-07-27,46
book_00665,2023-07-28,24
book_00665,2023-07-29,118
book_00665,2023-07-30,120
book_00665,2023-07-31,84
book_00665,2023-08-01,56
book_00665,2023-08-02,30
book_00665,2023-08-03,36
book_00665,2023-08-04,36
book_00665,2023-08-05,108
book_00665,2023-08-06,82
book_00665,2023-08-07,34
book_00665,2023-08-08,64
book_00665,2023-08-09,52
book_00665,2023-08-10,64
book_00665,2023-08-11,74
book_00665,2023-08-12,106
book_00665,2023-08-13,120
book_00665,2023-08-14,68
book_00665,2023-08-15,48
book_00665,2023-08-16,30
book_00665,2023-08-17,30
book_00665,2023-08-18,60
book_00665,2023-08-19,54
book_00665,2023-08-20,100
book_00665,2023-08-21,46
book_00665,2023-08-22,26
book_00665,2023-08-23,24
book_00665,2023-08-24,30
book_00665,2023-08-25,24
book_00665,2023-08-26,64
book_00665,2023-08-27,126
book_00665,2023-08-28,36
book_00665,2023-08-29,6
book_00665,2023-08-30,26
book_00665,2023-08-31,26
book_00665,2023-09-01,26
book_00665,2023-09-02,62
book_00665,2023-09-03,128
book_00665,2023-09-04,20
book_00665,2023-09-05,16
book_00665,2023-09-06,8
book_00665,2023-09-07,16
book_00665,2023-09-08,64
book_00665,2023-09-09,90
book_00665,2023-09-10,130
book_00665,2023-09-11,28
book_00665,2023-09-12,52
book_00665,2023-09-13,28
book_00665,2023-09-14,50
book_00665,2023-09-15,42
book_00665,2023-09-16,90
book_00665,2023-09-17,116
book_00665,2023-09-18,90
book_00665,2023-09-19,40
book_00665,2023-09-20,32
book_00665,2023-09-21,56
book_00665,2023-09-22,62
book_00665,2023-09-23,100
book_00665,2023-09-24,90
book_00665,2023-09-25,60
book_00665,2023-09-26,20
book_00665,2023-09-27,54
book_00665,2023-09-28,54
book_00665,2023-09-29,40
book_00665,2023-09-30,82
book_00665,2023-10-01,120
book_00665,2023-10-02,74
book_00665,2023-10-03,8
book_00665,2023-10-04,40
book_00665,2023-10-05,30
book_00665,2023-10-06,58
book_00665,2023-10-07,86
book_00665,2023-10-08,142
book_00665,2023-10-09,70
book_00665,2023-10-10,42
book_00665,2023-10-11,18
book_00665,2023-10-12,40
book_00665,2023-10-13,62
book_00665,2023-10-14,86
book_00665,2023-10-15,100
book_00665,2023-10-16,100
book_00665,2023-10-17,40
book_00665,2023-10-18,20
book_00665,2023-10-19,50
book_00665,2023-10-20,32
book_00665,2023-10-21,96
book_00665,2023-10-22,120
book_00665,2023-10-23,56
book_00665,2023-10-24,34
book_00665,2023-10-25,56
book_00665,2023-10-26,44
book_00665,2023-10-27,32
book_00665,2023-10-28,80
book_00665,2023-10-29,144
book_00665,2023-10-30,62
book_00665,2023-10-31,20
book_00665,2023-11-01,30
book_00665,2023-11-02,102
book_00665,2023-11-03,32
book_00665,2023-11-04,100
book_00665,2023-11-05,78
book_00665,2023-11-06,20
book_00665,2023-11-07,28
book_00665,2023-11-08,24
book_00665,2023-11-09,32
book_00665,2023-11-10,30
book_00665,2023-11-11,98
book_00665,2023-11-12,128
book_00665,2023-11-13,32
book_00665,2023-11-14,6
book_00665,2023-11-15,50
book_00665,2023-11-16,16
book_00665,2023-11-17,80
book_00665,2023-11-18,126
book_00665,2023-11-19,108
book_00665,2023-11-20,54
book_00665,2023-11-21,22
book_00665,2023-11-22,92
book_00665,2023-11-23,66
book_00665,2023-11-24,22
book_00665,2023-11-25,116
book_00665,2023-11-26,86
book_00665,2023-11-27,48
book_00665,2023-11-28,48
book_00665,2023-11-29,30
book_00665,2023-11-30,82
book_00665,2023-12-01,52
book_00665,2023-12-02,64
book_00665,2023-12-03,90
book_00665,2023-12-04,62
book_00665,2023-12-05,54
book_00665,2023-12-06,42
book_00665,2023-12-07,42
book_00665,2023-12-08,52
book_00665,2023-12-09,100
book_00665,2023-12-10,118
book_00665,2023-12-11,60
book_00665,2023-12-12,40
book_00665,2023-12-13,28
book_00665,2023-12-14,36
book_00665,2023-12-15,34
book_00665,2023-12-16,96
book_00665,2023-12-17,80
book_00665,2023-12-18,72
book_00665,2023-12-19,34
book_00665,2023-12-20,76
book_00665,2023-12-21,58
book_00665,2023-12-22,98
book_00665,2023-12-23,110
book_00665,2023-12-24,62
book_00665,2023-12-25,96
book_00665,2023-12-26,90
book_00665,2023-12-27,92
book_00665,2023-12-28,86
book_00665,2023-12-29,114
book_00665,2023-12-30,94
book_00665,2024-01-05,20
book_00665,2024-01-06,58
book_00665,2024-01-07,82
book_00665,2024-01-08,84
book_00665,2024-01-09,18
book_00665,2024-01-10,42
book_00665,2024-01-11,32
book_00665,2024-01-12,30
book_00665,2024-01-13,48
book_00665,2024-01-14,68
book_00665,2024-01-15,20
book_00665,2024-01-16,56
book_00665,2024-01-17,30
book_00665,2024-01-18,42
book_00665,2024-01-19,30
book_00665,2024-01-20,66
book_00665,2024-01-21,178
book_00665,2024-01-22,32
book_00665,2024-01-23,24
book_00665,2024-01-24,16
book_00665,2024-01-25,44
book_00665,2024-01-26,26
book_00665,2024-01-27,82
book_00665,2024-01-28,112
book_00665,2024-01-29,50
book_00665,2024-01-30,8
book_00665,2024-01-31,16
book_00665,2024-02-01,12
book_00665,2024-02-02,8
book_00665,2024-02-03,62
book_00665,2024-02-04,86
book_00665,2024-02-05,38
book_00665,2024-02-06,14
book_00665,2024-02-07,42
book_00665,2024-02-08,40
book_00665,2024-02-09,34
book_00665,2024-02-10,86
book_00665,2024-02-11,98
book_00665,2024-02-12,54
book_00665,2024-02-13,44
book_00665,2024-02-14,36
book_00665,2024-02-15,42
book_00665,2024-02-16,56
book_00665,2024-02-17,80
book_00665,2024-02-18,122
book_00665,2024-02-19,56
book_00665,2024-02-20,20
book_00665,2024-02-21,42
book_00665,2024-02-22,28
book_00665,2024-02-23,44
book_00665,2024-02-24,80
book_00665,2024-02-25,92
book_00665,2024-02-26,64
book_00665,2024-02-27,24
book_00665,2024-02-28,28
book_00666,2023-07-01,52
book_00666,2023-07-02,106
book_00666,2023-07-03,92
book_00666,2023-07-04,42
book_00666,2023-07-05,52
book_00666,2023-07-07,74
book_00666,2023-07-08,46
book_00666,2023-07-09,116
book_00666,2023-07-10,84
book_00666,2023-07-11,30
book_00666,2023-07-12,78
book_00666,2023-07-14,94
book_00666,2023-07-15,52
book_00666,2023-07-16,130
book_00666,2023-07-17,166
book_00666,2023-07-18,88
book_00666,2023-07-19,54
book_00666,2023-07-21,32
book_00666,2023-07-22,70
book_00666,2023-07-23,60
book_00666,2023-07-24,82
book_00666,2023-07-25,30
book_00666,2023-07-26,70
book_00666,2023-07-28,80
book_00666,2023-07-29,86
book_00666,2023-07-30,106
book_00666,2023-07-31,72
book_00666,2023-08-01,34
book_00666,2023-08-02,64
book_00666,2023-08-04,44
book_00666,2023-08-05,44
book_00666,2023-08-06,44
book_00666,2023-08-07,96
book_00666,2023-08-08,40
book_00666,2023-08-09,32
book_00666,2023-08-11,80
book_00666,2023-08-12,92
book_00666,2023-08-13,114
book_00666,2023-08-14,30
book_00666,2023-08-15,76
book_00666,2023-08-16,54
book_00666,2023-08-18,72
book_00666,2023-08-19,34
book_00666,2023-08-20,128
book_00666,2023-08-21,72
book_00666,2023-08-22,68
book_00666,2023-08-23,94
book_00666,2023-08-25,50
book_00666,2023-08-26,60
book_00666,2023-08-27,64
book_00666,2023-08-28,126
book_00666,2023-08-29,50
book_00666,2023-08-30,70
book_00666,2023-09-01,58
book_00666,2023-09-02,56
book_00666,2023-09-03,124
book_00666,2023-09-04,102
book_00666,2023-09-05,30
book_00666,2023-09-06,64
book_00666,2023-09-08,70
book_00666,2023-09-09,50
book_00666,2023-09-10,112
book_00666,2023-09-11,72
book_00666,2023-09-12,48
book_00666,2023-09-13,74
book_00666,2023-09-15,50
book_00666,2023-09-16,102
book_00666,2023-09-17,142
book_00666,2023-09-18,46
book_00666,2023-09-19,58
book_00666,2023-09-20,58
book_00666,2023-09-22,108
book_00666,2023-09-23,70
book_00666,2023-09-24,102
book_00666,2023-09-25,78
book_00666,2023-09-26,46
book_00666,2023-09-27,72
book_00666,2023-09-29,44
book_00666,2023-09-30,32
book_00666,2023-10-01,86
book_00666,2023-10-02,136
book_00666,2023-10-03,58
book_00666,2023-10-04,64
book_00666,2023-10-06,66
book_00666,2023-10-07,48
book_00666,2023-10-08,60
book_00666,2023-10-09,84
book_00666,2023-10-10,104
book_00666,2023-10-11,54
book_00666,2023-10-13,92
book_00666,2023-10-14,46
book_00666,2023-10-15,118
book_00666,2023-10-16,96
book_00666,2023-10-17,36
book_00666,2023-10-18,66
book_00666,2023-10-20,60
book_00666,2023-10-21,118
book_00666,2023-10-22,74
book_00666,2023-10-23,114
book_00666,2023-10-24,78
book_00666,2023-10-25,50
book_00666,2023-10-27,42
book_00666,2023-10-28,76
book_00666,2023-10-29,62
book_00666,2023-10-30,90
book_00666,2023-10-31,58
book_00666,2023-11-01,50
book_00666,2023-11-03,112
book_00666,2023-11-04,58
book_00666,2023-11-05,106
book_00666,2023-11-06,108
book_00666,2023-11-07,30
book_00666,2023-11-08,58
book_00666,2023-11-10,48
book_00666,2023-11-11,52
book_00666,2023-11-12,98
book_00666,2023-11-13,146
book_00666,2023-11-14,40
book_00666,2023-11-15,34
book_00666,2023-11-17,68
book_00666,2023-11-18,86
book_00666,2023-11-19,106
book_00666,2023-11-20,124
book_00666,2023-11-21,66
book_00666,2023-11-22,92
book_00666,2023-11-23,130
book_00666,2023-11-24,2
book_00666,2023-11-25,52
book_00666,2023-11-26,62
book_00666,2023-11-27,168
book_00666,2023-11-28,84
book_00666,2023-11-29,76
book_00666,2023-12-01,46
book_00666,2023-12-02,84
book_00666,2023-12-03,152
book_00666,2023-12-04,64
book_00666,2023-12-05,56
book_00666,2023-12-06,70
book_00666,2023-12-08,72
book_00666,2023-12-09,68
book_00666,2023-12-10,94
book_00666,2023-12-11,120
book_00666,2023-12-12,48
book_00666,2023-12-13,62
book_00666,2023-12-15,42
book_00666,2023-12-16,74
book_00666,2023-12-17,112
book_00666,2023-12-19,44
book_00666,2023-12-20,38
book_00666,2023-12-22,70
book_00666,2023-12-23,98
book_00666,2023-12-24,102
book_00666,2023-12-25,138
book_00666,2023-12-26,58
book_00666,2023-12-27,72
book_00666,2023-12-29,120
book_00666,2023-12-30,100
book_00666,2023-12-31,36
book_00666,2024-01-05,62
book_00666,2024-01-06,106
book_00666,2024-01-07,94
book_00666,2024-01-08,110
book_00666,2024-01-09,104
book_00666,2024-01-10,80
book_00666,2024-01-12,50
book_00666,2024-01-13,50
book_00666,2024-01-14,82
book_00666,2024-01-15,94
book_00666,2024-01-16,70
book_00666,2024-01-17,24
book_00666,2024-01-19,58
book_00666,2024-01-20,58
book_00666,2024-01-21,118
book_00666,2024-01-22,90
book_00666,2024-01-23,54
book_00666,2024-01-24,74
book_00666,2024-01-26,42
book_00666,2024-01-27,80
book_00666,2024-01-28,112
book_00666,2024-01-29,102
book_00666,2024-01-30,60
book_00666,2024-01-31,64
book_00666,2024-02-02,62
book_00666,2024-02-03,62
book_00666,2024-02-04,136
book_00666,2024-02-05,74
book_00666,2024-02-06,42
book_00666,2024-02-07,66
book_00666,2024-02-09,18
book_00666,2024-02-10,62
book_00666,2024-02-11,70
book_00666,2024-02-12,106
book_00666,2024-02-13,72
book_00666,2024-02-14,72
book_00666,2024-02-16,38
book_00666,2024-02-17,66
book_00666,2024-02-18,114
book_00666,2024-02-19,158
book_00666,2024-02-20,30
book_00666,2024-02-21,80
book_00666,2024-02-22,2
book_00666,2024-02-23,82
book_00666,2024-02-24,102
book_00666,2024-02-25,114
book_00666,2024-02-26,86
book_00666,2024-02-27,92
book_00666,2024-02-28,54
book_00667,2023-01-06,66
book_00667,2023-01-07,42
book_00667,2023-01-08,42
book_00667,2023-01-09,102
book_00667,2023-01-12,30
book_00667,2023-01-13,56
book_00667,2023-01-14,48
book_00667,2023-01-15,44
book_00667,2023-01-16,86
book_00667,2023-01-18,12
book_00667,2023-01-19,50
book_00667,2023-01-20,56
book_00667,2023-01-21,48
book_00667,2023-01-22,48
book_00667,2023-01-23,54
book_00667,2023-01-25,44
book_00667,2023-01-26,34
book_00667,2023-01-27,58
book_00667,2023-01-28,54
book_00667,2023-01-29,36
book_00667,2023-01-30,74
book_00667,2023-02-01,48
book_00667,2023-02-02,40
book_00667,2023-02-03,50
book_00667,2023-02-04,38
book_00667,2023-02-05,34
book_00667,2023-02-06,108
book_00667,2023-02-08,44
book_00667,2023-02-09,48
book_00667,2023-02-10,36
book_00667,2023-02-11,86
book_00667,2023-02-12,58
book_00667,2023-02-13,90
book_00667,2023-02-15,30
book_00667,2023-02-16,58
book_00667,2023-02-17,56
book_00667,2023-02-18,42
book_00667,2023-02-19,54
book_00667,2023-02-20,54
book_00667,2023-02-23,46
book_00667,2023-02-24,44
book_00667,2023-02-25,52
book_00667,2023-02-26,66
book_00667,2023-02-27,98
book_00667,2023-02-28,46
book_00667,2023-03-01,48
book_00667,2023-03-02,46
book_00667,2023-03-03,68
book_00667,2023-03-04,70
book_00667,2023-03-05,106
book_00667,2023-03-07,28
book_00667,2023-03-08,58
book_00667,2023-03-09,40
book_00667,2023-03-10,60
book_00667,2023-03-11,46
book_00667,2023-03-12,96
book_00667,2023-03-14,24
book_00667,2023-03-15,70
book_00667,2023-03-16,52
book_00667,2023-03-17,76
book_00667,2023-03-18,72
book_00667,2023-03-19,70
book_00667,2023-03-22,58
book_00667,2023-03-23,70
book_00667,2023-03-24,16
book_00667,2023-03-25,50
book_00667,2023-03-26,108
book_00667,2023-03-28,50
book_00667,2023-03-29,70
book_00667,2023-03-30,56
book_00667,2023-03-31,68
book_00667,2023-04-01,52
book_00667,2023-04-02,82
book_00667,2023-04-04,52
book_00667,2023-04-05,28
book_00667,2023-04-07,18
book_00667,2023-04-08,58
book_00667,2023-04-09,110
book_00667,2023-04-11,34
book_00667,2023-04-12,56
book_00667,2023-04-13,40
book_00667,2023-04-14,44
book_00667,2023-04-15,38
book_00667,2023-04-16,92
book_00667,2023-04-18,32
book_00667,2023-04-19,40
book_00667,2023-04-20,50
book_00667,2023-04-21,32
book_00667,2023-04-22,56
book_00667,2023-04-23,74
book_00667,2023-04-25,26
book_00667,2023-04-26,50
book_00667,2023-04-27,38
book_00667,2023-04-28,24
book_00667,2023-04-29,108
book_00667,2023-04-30,102
book_00667,2023-05-02,52
book_00667,2023-05-06,54
book_00667,2023-05-07,60
book_00667,2023-05-09,36
book_00667,2023-05-10,60
book_00667,2023-05-11,22
book_00667,2023-05-12,50
book_00667,2023-05-13,48
book_00667,2023-05-14,90
book_00667,2023-05-16,62
book_00667,2023-05-17,10
book_00667,2023-05-18,40
book_00667,2023-05-19,42
book_00667,2023-05-20,52
book_00667,2023-05-21,92
book_00667,2023-05-23,28
book_00667,2023-05-24,42
book_00667,2023-05-25,52
book_00667,2023-05-26,48
book_00667,2023-05-27,40
book_00667,2023-05-28,82
book_00667,2023-05-30,36
book_00667,2023-05-31,60
book_00667,2023-06-01,46
book_00667,2023-06-02,38
book_00667,2023-06-03,46
book_00667,2023-06-04,62
book_00667,2023-06-06,30
book_00667,2023-06-07,46
book_00667,2023-06-08,36
book_00667,2023-06-09,44
book_00667,2023-06-10,58
book_00667,2023-06-11,80
book_00667,2023-06-13,22
book_00667,2023-06-14,42
book_00667,2023-06-16,50
book_00667,2023-06-17,40
book_00667,2023-06-18,60
book_00667,2023-06-20,34
book_00667,2023-06-21,34
book_00667,2023-06-22,40
book_00667,2023-06-23,32
book_00667,2023-06-24,64
book_00667,2023-06-27,46
book_00667,2023-06-28,26
book_00667,2023-06-29,36
book_00667,2023-06-30,34
book_00667,2023-07-01,28
book_00667,2023-07-02,64
book_00667,2023-07-04,28
book_00667,2023-07-05,34
book_00667,2023-07-06,40
book_00667,2023-07-07,28
book_00667,2023-07-08,36
book_00667,2023-07-09,56
book_00667,2023-07-11,16
book_00667,2023-07-12,40
book_00667,2023-07-13,34
book_00667,2023-07-14,36
book_00667,2023-07-15,42
book_00667,2023-07-16,64
book_00667,2023-07-19,40
book_00667,2023-07-20,26
book_00667,2023-07-21,26
book_00667,2023-07-22,32
book_00667,2023-07-23,86
book_00667,2023-07-25,38
book_00667,2023-07-26,26
book_00667,2023-07-27,30
book_00667,2023-07-28,28
book_00667,2023-07-29,38
book_00667,2023-07-30,32
book_00667,2023-08-02,26
book_00667,2023-08-03,44
book_00667,2023-08-04,24
book_00667,2023-08-05,34
book_00667,2023-08-06,50
book_00667,2023-08-08,22
book_00667,2023-08-09,36
book_00667,2023-08-10,28
book_00667,2023-08-11,48
book_00667,2023-08-12,46
book_00667,2023-08-18,32
book_00667,2023-08-19,40
book_00667,2023-08-20,44
book_00667,2023-08-22,12
book_00667,2023-08-24,26
book_00667,2023-08-25,36
book_00667,2023-08-26,46
book_00667,2023-08-27,52
book_00667,2023-08-29,26
book_00667,2023-08-31,36
book_00667,2023-09-01,32
book_00667,2023-09-02,44
book_00667,2023-09-03,44
book_00667,2023-09-05,32
book_00667,2023-09-06,26
book_00667,2023-09-07,30
book_00667,2023-09-08,4
book_00667,2023-09-09,26
book_00667,2023-09-12,32
book_00667,2023-09-13,40
book_00667,2023-09-14,38
book_00667,2023-09-15,40
book_00667,2023-09-16,44
book_00667,2023-09-17,78
book_00667,2023-09-20,8
book_00667,2023-09-21,48
book_00667,2023-09-22,38
book_00667,2023-09-23,46
book_00667,2023-09-24,52
book_00667,2023-09-26,34
book_00667,2023-09-27,48
book_00667,2023-09-28,32
book_00667,2023-09-29,34
book_00667,2023-09-30,46
book_00667,2023-10-01,74
book_00667,2023-10-03,32
book_00667,2023-10-04,44
book_00667,2023-10-05,32
book_00667,2023-10-06,26
book_00667,2023-10-07,46
book_00667,2023-10-08,68
book_00667,2023-10-11,48
book_00667,2023-10-12,62
book_00667,2023-10-13,38
book_00667,2023-10-14,60
book_00667,2023-10-15,88
book_00667,2023-10-17,26
book_00667,2023-10-18,40
book_00667,2023-10-19,30
book_00667,2023-10-20,30
book_00667,2023-10-21,42
book_00667,2023-10-22,72
book_00667,2023-10-24,36
book_00667,2023-10-25,34
book_00667,2023-10-26,36
book_00667,2023-10-27,38
book_00667,2023-10-28,38
book_00667,2023-10-29,90
book_00667,2023-10-31,36
book_00667,2023-11-01,32
book_00667,2023-11-02,50
book_00667,2023-11-03,76
book_00667,2023-11-04,48
book_00667,2023-11-05,74
book_00667,2023-11-07,36
book_00667,2023-11-08,36
book_00667,2023-11-09,42
book_00667,2023-11-10,34
book_00667,2023-11-11,44
book_00667,2023-11-12,72
book_00667,2023-11-14,36
book_00667,2023-11-15,22
book_00667,2023-11-16,38
book_00667,2023-11-17,40
book_00667,2023-11-18,50
book_00667,2023-11-19,64
book_00667,2023-11-22,46
book_00667,2023-11-23,78
book_00667,2023-11-24,8
book_00667,2023-11-25,46
book_00667,2023-11-28,26
book_00667,2023-11-29,42
book_00667,2023-11-30,44
book_00667,2023-12-01,38
book_00667,2023-12-02,42
book_00667,2023-12-03,96
book_00667,2023-12-05,40
book_00667,2023-12-06,34
book_00667,2023-12-07,42
book_00667,2023-12-08,46
book_00667,2023-12-09,48
book_00667,2023-12-10,94
book_00667,2023-12-12,42
book_00667,2023-12-13,38
book_00667,2023-12-14,32
book_00667,2023-12-15,30
book_00667,2023-12-16,42
book_00667,2023-12-17,66
book_00667,2023-12-19,34
book_00667,2023-12-20,30
book_00667,2023-12-21,32
book_00667,2023-12-22,34
book_00667,2023-12-23,64
book_00667,2023-12-24,50
book_00667,2023-12-26,32
book_00667,2023-12-27,28
book_00667,2023-12-28,40
book_00667,2024-01-05,44
book_00667,2024-01-06,26
book_00667,2024-01-07,78
book_00667,2024-01-09,58
book_00667,2024-01-10,30
book_00667,2024-01-11,40
book_00667,2024-01-12,42
book_00667,2024-01-13,42
book_00667,2024-01-14,54
book_00667,2024-01-16,44
book_00667,2024-01-17,32
book_00667,2024-01-18,32
book_00667,2024-01-19,50
book_00667,2024-01-20,36
book_00667,2024-01-21,96
book_00667,2024-01-23,36
book_00667,2024-01-24,66
book_00667,2024-01-25,50
book_00667,2024-01-26,46
book_00667,2024-01-27,62
book_00667,2024-01-28,94
book_00667,2024-01-30,32
book_00667,2024-01-31,48
book_00667,2024-02-01,42
book_00667,2024-02-02,42
book_00667,2024-02-03,40
book_00667,2024-02-04,82
book_00667,2024-02-06,40
book_00667,2024-02-07,26
book_00667,2024-02-08,44
book_00667,2024-02-09,24
book_00667,2024-02-10,46
book_00667,2024-02-11,86
book_00667,2024-02-13,40
book_00667,2024-02-14,48
book_00667,2024-02-15,34
book_00667,2024-02-16,38
book_00667,2024-02-17,54
book_00667,2024-02-18,88
book_00667,2024-02-20,20
book_00667,2024-02-21,52
book_00667,2024-02-22,30
book_00667,2024-02-23,52
book_00667,2024-02-27,58
book_00667,2024-02-28,56
book_00668,2023-07-01,104
book_00668,2023-07-02,22
book_00668,2023-07-04,76
book_00668,2023-07-05,104
book_00668,2023-07-06,110
book_00668,2023-07-07,120
book_00668,2023-07-08,118
book_00668,2023-07-09,22
book_00668,2023-07-11,86
book_00668,2023-07-12,108
book_00668,2023-07-13,134
book_00668,2023-07-14,78
book_00668,2023-07-15,124
book_00668,2023-07-16,12
book_00668,2023-07-19,8
book_00668,2023-07-20,8
book_00668,2023-07-21,12
book_00668,2023-07-23,22
book_00668,2023-07-25,16
book_00668,2023-07-27,128
book_00668,2023-07-28,92
book_00668,2023-07-29,136
book_00668,2023-07-30,4
book_00668,2023-08-02,96
book_00668,2023-08-03,238
book_00668,2023-08-04,122
book_00668,2023-08-05,112
book_00668,2023-08-06,38
book_00668,2023-08-08,98
book_00668,2023-08-09,128
book_00668,2023-08-11,120
book_00668,2023-08-12,88
book_00668,2023-08-14,8
book_00668,2023-08-15,34
book_00668,2023-08-16,70
book_00668,2023-08-17,174
book_00668,2023-08-19,244
book_00668,2023-08-20,18
book_00668,2023-08-22,2
book_00668,2023-08-23,120
book_00668,2023-08-24,94
book_00668,2023-08-25,114
book_00668,2023-08-26,122
book_00668,2023-08-27,26
book_00668,2023-08-29,68
book_00668,2023-08-30,46
book_00668,2023-08-31,4
book_00668,2023-09-01,94
book_00668,2023-09-02,90
book_00668,2023-09-03,16
book_00668,2023-09-05,66
book_00668,2023-09-06,118
book_00668,2023-09-08,204
book_00668,2023-09-10,98
book_00668,2023-09-11,30
book_00668,2023-09-12,78
book_00668,2023-09-13,86
book_00668,2023-09-14,48
book_00668,2023-09-15,72
book_00668,2023-09-17,144
book_00668,2023-09-21,200
book_00668,2023-09-26,112
book_00668,2023-09-27,60
book_00668,2023-09-28,108
book_00668,2023-09-29,98
book_00668,2023-09-30,102
book_00668,2023-10-01,20
book_00668,2023-10-03,84
book_00668,2023-10-04,82
book_00668,2023-10-05,98
book_00668,2023-10-06,84
book_00668,2023-10-08,108
book_00668,2023-10-09,8
book_00668,2023-10-12,92
book_00668,2023-10-13,88
book_00668,2023-10-14,94
book_00668,2023-10-15,32
book_00668,2023-10-17,60
book_00668,2023-10-18,80
book_00668,2023-10-20,188
book_00668,2023-10-21,88
book_00668,2023-10-24,78
book_00668,2023-10-26,214
book_00668,2023-10-27,120
book_00668,2023-10-28,104
book_00668,2023-10-29,20
book_00668,2023-10-30,28
book_00668,2023-10-31,100
book_00668,2023-11-01,62
book_00668,2023-11-02,108
book_00668,2023-11-05,120
book_00668,2023-11-07,58
book_00668,2023-11-08,98
book_00668,2023-11-09,96
book_00668,2023-11-11,82
book_00668,2023-11-12,110
book_00668,2023-11-14,92
book_00668,2023-11-15,104
book_00668,2023-11-16,84
book_00668,2023-11-17,94
book_00668,2023-11-18,88
book_00668,2023-11-19,20
book_00668,2023-11-21,86
book_00668,2023-11-22,102
book_00668,2023-11-24,98
book_00668,2023-11-25,90
book_00668,2023-11-26,20
book_00668,2023-11-28,92
book_00668,2023-11-29,126
book_00668,2023-11-30,52
book_00668,2023-12-01,100
book_00668,2023-12-03,114
book_00668,2023-12-04,14
book_00668,2023-12-06,152
book_00668,2023-12-07,86
book_00668,2023-12-08,78
book_00668,2023-12-09,100
book_00668,2023-12-10,4
book_00668,2023-12-12,102
book_00668,2023-12-13,124
book_00668,2023-12-14,104
book_00668,2023-12-15,100
book_00668,2023-12-16,116
book_00668,2023-12-17,8
book_00668,2023-12-19,124
book_00668,2023-12-20,86
book_00668,2023-12-21,128
book_00668,2023-12-22,96
book_00668,2023-12-25,84
book_00668,2023-12-26,90
book_00668,2023-12-27,106
book_00668,2023-12-28,120
book_00668,2023-12-29,82
book_00668,2023-12-30,68
book_00668,2024-01-04,78
book_00668,2024-01-05,76
book_00668,2024-01-06,68
book_00668,2024-01-08,12
book_00668,2024-01-10,68
book_00668,2024-01-11,134
book_00668,2024-01-12,86
book_00668,2024-01-13,120
book_00668,2024-01-16,80
book_00668,2024-01-17,10
book_00668,2024-01-18,90
book_00668,2024-01-19,110
book_00668,2024-01-20,88
book_00668,2024-01-21,28
book_00668,2024-01-23,70
book_00668,2024-01-24,100
book_00668,2024-01-25,82
book_00668,2024-01-26,84
book_00668,2024-01-27,118
book_00668,2024-01-28,38
book_00668,2024-01-31,98
book_00668,2024-02-01,120
book_00668,2024-02-02,216
book_00668,2024-02-03,88
book_00668,2024-02-04,12
book_00668,2024-02-06,90
book_00668,2024-02-07,78
book_00668,2024-02-08,88
book_00668,2024-02-09,64
book_00668,2024-02-10,126
book_00668,2024-02-13,64
book_00668,2024-02-14,96
book_00668,2024-02-15,112
book_00668,2024-02-16,108
book_00668,2024-02-17,104
book_00668,2024-02-18,14
book_00668,2024-02-20,4
book_00668,2024-02-21,72
book_00668,2024-02-22,104
book_00668,2024-02-23,96
book_00668,2024-02-25,106
book_00668,2024-02-26,20
book_00668,2024-02-27,54
book_00668,2024-02-28,4
book_00669,2023-01-06,66
book_00669,2023-01-07,50
book_00669,2023-01-08,82
book_00669,2023-01-09,32
book_00669,2023-01-12,58
book_00669,2023-01-13,70
book_00669,2023-01-14,96
book_00669,2023-01-15,86
book_00669,2023-01-16,60
book_00669,2023-01-19,56
book_00669,2023-01-20,44
book_00669,2023-01-21,60
book_00669,2023-01-22,56
book_00669,2023-01-23,48
book_00669,2023-01-26,56
book_00669,2023-01-27,50
book_00669,2023-01-28,56
book_00669,2023-01-29,42
book_00669,2023-01-30,44
book_00669,2023-02-02,52
book_00669,2023-02-03,68
book_00669,2023-02-04,56
book_00669,2023-02-05,92
book_00669,2023-02-06,30
book_00669,2023-02-09,76
book_00669,2023-02-10,50
book_00669,2023-02-11,38
book_00669,2023-02-12,70
book_00669,2023-02-13,64
book_00669,2023-02-16,72
book_00669,2023-02-17,48
